"date","fruits_veggies","daily_stress","places_visited","core_circle","supporting_others","social_network","achievement","donation","bmi_range","todo_completed","flow","daily_steps","live_vision","sleep_hours","lost_vacation","daily_shouting","sufficient_income","personal_awards","time_for_passion","weekly_meditation","age","gender","work_life_balance_score"
"2020-12-31",4,5,0,5,0,5,0,0,1,5,0,8,0,7,0,3,1,2,10,10,"36 to 50","Male  ",627.1
"2020-12-31",3,2,4,5,2,3,1,5,2,5,1,10,1,8,0,2,2,1,2,4,"36 to 50","Male  ",644.7
"2020-12-31",3,3,3,6,9,5,3,1,1,2,1,6,2,6,0,2,2,9,1,2,"21 to 35","Female",657.1
"2020-12-31",1,4,3,5,3,5,1,0,2,7,3,1,5,7,0,3,2,3,1,7,"21 to 35","Female",617.2
"2021-01-01",3,3,9,2,8,4,8,3,1,7,5,6,10,7,1,5,2,4,3,5,"36 to 50","Female",696.4
"2021-01-01",1,1,0,0,0,0,0,5,2,1,0,1,0,8,0,0,2,3,1,3,"51 or more","Female",591.9
"2021-01-01",4,1,9,6,10,10,1,5,1,9,6,9,0,6,0,1,2,10,8,10,"51 or more","Female",749.5
"2021-01-01",2,5,4,10,10,5,7,4,1,1,3,1,4,6,5,10,2,5,1,5,"36 to 50","Female",645.9
"2021-01-01",3,3,2,4,6,3,2,2,1,8,1,9,3,6,3,0,2,2,1,8,"21 to 35","Female",659.4
"2021-01-01",3,1,2,4,2,5,3,1,2,8,3,6,1,7,5,3,2,6,2,10,"36 to 50","Female",643.7
"2021-01-01",4,3,10,10,10,10,7,5,2,5,2,6,4,7,8,8,2,3,2,3,"36 to 50","Female",674.3
"2021-01-02",5,3,2,1,7,2,10,0,1,5,3,3,2,8,0,6,2,8,5,5,"36 to 50","Female",663.7
"2021-01-02",1,2,3,2,3,2,1,0,2,3,1,5,0,6,0,1,1,3,3,5,"36 to 50","Male  ",587.2
"2021-01-02",3,1,5,6,4,10,9,5,1,1,1,6,3,7,0,2,2,4,4,10,"21 to 35","Female",703.2
"2021-01-02",3,2,3,1,4,2,4,5,2,3,1,6,2,7,0,3,2,5,3,10,"51 or more","Female",648.8
"2021-01-02",3,5,7,8,10,10,6,1,2,6,3,2,3,6,10,7,2,9,1,3,"21 to 35","Male  ",639.3
"2021-01-02",2,5,8,3,2,2,1,5,2,5,2,6,3,5,0,1,2,5,2,10,"21 to 35","Male  ",643.3
"2021-01-02",2,3,0,0,4,3,1,1,2,3,4,4,3,5,6,5,2,0,0,5,"36 to 50","Female",581.7
"2021-01-03",4,2,6,2,3,4,2,2,1,7,2,4,3,7,4,4,2,2,1,6,"36 to 50","Male  ",646.7
"2021-01-03",1,1,1,2,7,4,2,4,2,4,1,2,5,10,10,6,2,5,2,7,"36 to 50","Female",621.4
"2021-01-03",1,5,6,7,1,8,3,2,1,2,2,4,3,8,0,2,1,7,2,8,"Less than 20","Female",640.1
"2021-01-03",2,3,4,5,4,5,8,5,2,7,2,7,7,8,3,2,2,4,1,4,"51 or more","Female",664.5
"2021-01-03",5,5,10,7,4,8,1,5,2,10,0,4,5,8,0,8,2,10,1,10,"36 to 50","Male  ",682.6
"2021-01-03",5,5,10,7,4,8,1,5,2,10,0,4,5,8,0,8,2,10,1,10,"36 to 50","Male  ",682.6
"2021-01-03",1,3,10,2,5,9,4,2,2,4,1,7,2,7,10,3,2,7,1,5,"36 to 50","Male  ",633.7
"2021-01-03",3,5,0,3,10,10,10,5,1,6,3,4,4,7,3,10,2,10,5,10,"21 to 35","Male  ",690.9
"2021-01-04",3,1,1,3,2,3,2,1,1,7,2,6,5,9,0,1,2,4,1,5,"21 to 35","Female",657.7
"2021-01-04",3,1,2,2,7,5,2,5,1,5,3,6,10,7,1,4,2,2,4,5,"21 to 35","Male  ",681.1
"2021-01-04",5,4,5,10,10,3,5,5,1,7,1,7,1,9,0,1,2,7,1,7,"51 or more","Female",707.2
"2021-01-04",1,3,1,2,4,3,1,1,1,9,2,5,1,6,0,3,2,3,3,5,"36 to 50","Female",631.4
"2021-01-04",3,5,10,10,6,10,5,5,2,10,7,5,7,8,0,6,2,10,4,5,"51 or more","Female",711.7
"2021-01-04",2,2,10,9,10,10,10,5,1,8,1,8,3,6,0,1,2,10,3,10,"51 or more","Female",745.9
"2021-01-04",3,1,0,2,3,0,0,2,1,10,7,3,0,5,0,0,2,3,3,10,"51 or more","Male  ",654.6
"2021-01-04",1,4,5,10,3,10,2,3,2,3,5,6,1,6,5,5,1,3,2,1,"36 to 50","Female",609.5
"2021-01-05",1,3,8,7,10,5,3,5,1,2,4,10,10,7,0,3,2,4,6,6,"36 to 50","Female",709.1
"2021-01-05",1,3,8,6,10,5,3,5,1,2,4,10,10,7,0,3,2,4,6,5,"36 to 50","Female",705.7
"2021-01-05",1,3,8,6,10,6,2,5,1,2,4,10,10,7,0,3,2,4,6,5,"36 to 50","Female",705.7
"2021-01-05",2,4,5,3,5,7,2,5,2,4,0,4,0,7,0,10,2,10,2,3,"51 or more","Male  ",628
"2021-01-05",5,2,1,8,6,10,5,5,1,8,6,10,5,7,4,5,2,4,7,8,"36 to 50","Female",721
"2021-01-05",3,2,6,2,5,3,4,0,1,7,2,6,5,6,0,8,2,1,3,4,"36 to 50","Male  ",645.2
"2021-01-05",4,3,5,3,5,6,3,3,2,5,3,9,2,8,1,7,2,6,6,6,"51 or more","Female",661.5
"2021-01-05",4,3,2,4,5,6,3,3,2,4,5,10,2,5,8,5,2,4,2,5,"21 to 35","Male  ",635.6
"2021-01-05",2,4,4,4,4,6,6,4,2,6,3,1,4,8,5,1,2,10,1,4,"51 or more","Female",646.3
"2021-01-05",5,5,6,10,10,1,4,5,2,10,2,8,1,7,4,0,1,7,2,4,"51 or more","Female",662.8
"2021-01-05",1,1,7,10,10,7,9,5,2,7,3,3,5,7,2,3,2,4,6,2,"51 or more","Female",690.7
"2021-01-05",2,2,2,7,4,1,0,1,2,2,0,1,1,8,0,0,2,4,0,2,"51 or more","Female",603.8
"2021-01-05",3,4,0,2,2,4,1,2,1,7,2,5,1,7,0,2,2,5,2,10,"51 or more","Female",645.2
"2021-01-05",5,3,2,9,10,9,7,3,2,9,5,5,5,6,10,3,1,10,8,8,"36 to 50","Male  ",682.4
"2021-01-05",3,4,5,2,0,10,3,0,2,1,10,7,3,4,0,2,1,0,10,1,"36 to 50","Female",617.8
"2021-01-05",1,4,1,4,2,10,3,1,1,6,3,9,0,7,10,2,1,3,3,5,"21 to 35","Female",615.4
"2021-01-05",2,5,2,10,9,9,2,3,2,2,1,10,4,5,2,4,1,3,0,0,"51 or more","Female",616.9
"2021-01-06",1,3,3,10,3,4,3,3,1,10,1,5,1,7,0,2,2,5,1,5,"51 or more","Female",662.2
"2021-01-06",5,4,6,10,10,10,10,5,1,8,4,10,8,7,0,2,2,8,4,10,"51 or more","Female",760.1
"2021-01-06",3,1,10,2,10,2,5,5,2,7,6,2,10,6,7,0,2,7,10,10,"51 or more","Male  ",705.6
"2021-01-06",0,1,10,4,10,6,5,0,1,7,2,3,10,8,10,0,2,3,3,5,"36 to 50","Male  ",672.2
"2021-01-06",3,3,5,6,9,5,9,4,2,8,4,9,5,9,0,4,1,8,4,8,"51 or more","Female",688.9
"2021-01-06",4,4,8,7,7,7,7,3,2,6,8,6,5,8,7,8,2,8,6,7,"21 to 35","Female",684.7
"2021-01-06",1,2,8,3,7,6,7,1,1,5,4,6,10,7,10,2,2,5,2,6,"21 to 35","Male  ",672.6
"2021-01-06",3,2,0,3,0,3,2,0,1,4,1,1,0,8,0,1,1,3,1,3,"Less than 20","Male  ",597
"2021-01-06",2,4,3,9,10,10,10,5,2,10,1,5,3,6,3,1,2,10,8,1,"36 to 50","Female",696
"2021-01-06",3,2,10,5,8,6,6,2,2,7,4,6,10,7,0,2,2,10,4,6,"21 to 35","Female",704.9
"2021-01-06",2,5,3,2,5,2,2,3,2,8,1,2,3,7,10,1,1,3,1,10,"51 or more","Female",593.6
"2021-01-06",2,5,10,6,3,3,3,3,2,10,3,3,3,10,0,1,2,4,4,10,"36 to 50","Female",667.5
"2021-01-06",3,1,10,4,3,5,8,5,1,5,1,6,5,8,0,3,2,5,1,3,"21 to 35","Male  ",691.5
"2021-01-06",4,3,10,6,7,10,5,5,2,6,1,4,5,6,10,3,2,10,2,7,"36 to 50","Male  ",678.8
"2021-01-06",2,2,6,10,10,8,6,5,2,5,5,3,5,7,0,5,2,8,2,10,"51 or more","Male  ",699.2
"2021-01-06",1,5,2,4,10,4,3,3,2,8,6,10,6,7,10,3,2,4,6,9,"36 to 50","Female",656.4
"2021-01-06",2,2,10,7,7,2,3,3,1,6,2,5,0,9,0,0,2,3,2,10,"36 to 50","Male  ",686.4
"2021-01-07",2,3,2,4,7,7,2,3,2,7,6,6,7,7,5,1,2,6,9,3,"36 to 50","Female",667.5
"2021-01-07",5,3,10,6,10,5,6,5,2,7,2,7,0,7,0,6,2,10,5,10,"36 to 50","Female",705.1
"2021-01-07",4,2,2,7,10,6,9,1,1,5,2,5,3,8,0,1,2,8,6,7,"21 to 35","Male  ",704.9
"2021-01-07",4,2,5,10,7,10,3,5,1,8,8,10,5,6,5,1,2,8,8,5,"51 or more","Female",736.1
"2021-01-07",2,4,4,6,4,3,3,3,2,5,2,3,1,6,2,1,2,4,1,3,"36 to 50","Male  ",620.8
"2021-01-07",2,3,7,4,3,3,10,1,1,5,1,2,0,8,0,4,1,4,1,4,"51 or more","Female",627.8
"2021-01-07",3,3,4,4,10,10,8,5,1,6,3,10,10,7,10,3,2,10,4,10,"36 to 50","Female",722.7
"2021-01-07",2,2,2,7,7,6,5,3,1,5,4,1,1,7,5,4,2,6,2,5,"51 or more","Female",656.3
"2021-01-08",3,3,2,5,7,3,4,4,1,7,6,5,3,7,2,3,2,4,2,8,"21 to 35","Female",675.8
"2021-01-08",4,1,3,10,3,4,2,0,1,7,2,7,1,7,2,1,2,3,1,3,"21 to 35","Female",659.2
"2021-01-08",2,2,0,2,7,4,7,2,1,7,7,1,4,8,7,8,1,6,5,5,"21 to 35","Female",634.4
"2021-01-08",0,4,3,3,2,2,0,0,2,0,1,1,0,10,0,7,1,5,0,10,"36 to 50","Female",566.8
"2021-01-08",5,4,5,3,10,10,4,5,1,8,5,10,5,7,3,2,1,8,10,7,"36 to 50","Female",715.9
"2021-01-08",3,4,8,3,10,2,5,5,2,7,2,4,3,8,0,2,2,5,2,4,"36 to 50","Male  ",663.9
"2021-01-08",4,2,7,7,4,10,5,1,1,7,3,6,2,6,10,1,1,2,1,2,"36 to 50","Male  ",643.5
"2021-01-08",3,2,3,5,10,10,2,3,2,4,6,5,1,6,3,5,2,6,8,3,"36 to 50","Female",663.7
"2021-01-08",4,1,7,10,6,10,2,5,1,8,6,10,10,8,0,3,2,6,10,10,"36 to 50","Male  ",762
"2021-01-08",3,3,10,10,10,7,10,3,2,10,5,6,1,8,0,2,1,10,6,7,"21 to 35","Female",706.8
"2021-01-08",2,1,10,5,5,1,4,5,2,5,3,4,2,8,10,4,2,10,7,10,"36 to 50","Female",669
"2021-01-08",2,3,0,2,6,3,2,4,2,5,1,5,5,6,0,2,1,3,4,6,"36 to 50","Male  ",617.8
"2021-01-08",3,4,10,5,5,10,3,1,1,8,10,5,4,5,0,3,2,5,7,7,"Less than 20","Male  ",700.9
"2021-01-08",3,4,10,5,5,7,4,1,1,10,10,5,4,5,0,2,2,6,7,10,"Less than 20","Male  ",709.4
"2021-01-08",3,3,2,6,2,3,1,0,2,2,0,5,0,8,10,1,2,3,0,5,"51 or more","Female",591
"2021-01-09",3,4,7,3,6,1,3,5,1,6,3,2,5,9,0,5,2,7,2,10,"51 or more","Female",677.3
"2021-01-09",3,0,0,3,3,2,4,3,2,4,3,2,10,8,0,2,2,6,6,10,"36 to 50","Female",666.9
"2021-01-09",2,5,5,6,6,10,6,4,2,7,2,1,1,8,5,3,2,5,0,2,"21 to 35","Female",636.1
"2021-01-09",3,3,4,7,10,6,7,2,1,7,4,10,2,7,2,3,2,8,2,6,"36 to 50","Female",698.9
"2021-02-17",3,4,9,9,8,9,6,1,2,2,7,8,8,9,9,9,2,6,6,9,"36 to 50","Male  ",680.2
"2021-02-17",3,4,2,4,5,10,2,5,1,7,5,6,1,7,0,0,2,5,1,7,"36 to 50","Female",682.8
"2021-02-18",2,5,0,6,0,3,0,0,1,0,0,1,3,9,0,3,1,0,1,1,"21 to 35","Female",571.7
"2021-02-18",2,3,0,2,1,1,0,0,1,0,0,1,2,9,0,3,1,0,1,2,"21 to 35","Female",570
"2021-02-18",3,4,3,3,6,10,4,5,1,7,4,6,4,6,4,5,2,7,4,5,"21 to 35","Male  ",679.2
"2021-02-18",1,5,0,8,0,10,0,2,2,1,0,1,0,5,10,8,2,2,0,0,"21 to 35","Female",553.9
"2021-02-18",5,1,3,3,10,2,3,3,2,7,8,6,2,7,0,2,2,3,3,10,"51 or more","Female",681.1
"2021-02-18",4,2,8,8,7,6,4,3,2,6,5,4,2,7,0,1,2,2,2,6,"36 to 50","Female",675.6
"2021-02-18",5,3,2,5,6,2,2,0,2,8,0,5,5,7,0,2,2,0,0,5,"36 to 50","Female",629.9
"2021-02-19",2,3,10,8,8,10,8,1,1,10,5,7,1,7,10,1,2,10,2,4,"21 to 35","Male  ",698.3
"2021-02-19",3,4,2,7,7,10,10,0,2,9,7,10,8,6,10,8,1,7,6,3,"36 to 50","Male  ",652.8
"2021-02-19",4,3,2,5,1,1,3,1,1,8,1,10,8,6,7,2,2,6,2,2,"36 to 50","Female",649.4
"2021-02-19",3,1,10,3,10,2,1,1,2,10,8,10,10,7,0,2,2,10,8,10,"36 to 50","Male  ",722.7
"2021-02-19",1,4,3,1,3,5,3,1,1,2,3,4,5,6,5,4,1,3,1,2,"21 to 35","Female",593.8
"2021-02-19",5,3,8,6,5,10,8,4,1,8,4,3,5,7,5,1,2,10,3,7,"51 or more","Male  ",716.2
"2021-02-19",3,0,10,7,8,6,2,5,2,8,1,6,1,8,0,1,2,3,5,10,"51 or more","Female",700
"2021-02-19",4,5,6,6,7,3,8,4,2,3,3,1,10,7,10,10,2,7,5,6,"36 to 50","Female",644.4
"2021-02-19",4,3,7,6,1,7,3,5,1,7,1,3,2,7,4,4,2,4,0,2,"36 to 50","Female",655
"2021-02-19",3,3,8,4,7,10,8,2,1,6,9,7,5,8,0,4,2,5,8,9,"21 to 35","Female",724
"2021-02-20",5,4,1,5,10,6,5,4,2,8,7,8,10,7,0,2,2,8,3,7,"51 or more","Female",705.3
"2021-02-20",5,2,5,6,6,8,6,5,2,9,8,6,8,7,0,4,2,5,8,10,"36 to 50","Female",723.6
"2021-02-20",1,2,1,3,2,2,2,0,1,5,1,10,0,8,0,1,2,3,1,3,"21 to 35","Male  ",629.4
"2021-02-20",3,5,7,3,4,4,6,4,1,6,2,6,1,7,2,4,1,4,6,7,"36 to 50","Male  ",650.5
"2021-02-20",5,4,10,10,10,4,10,5,2,8,2,10,5,8,0,10,2,6,4,8,"36 to 50","Female",712.7
"2021-02-20",5,2,7,10,10,10,6,5,1,10,7,6,7,7,5,2,2,10,4,8,"51 or more","Female",752.5
"2021-02-21",3,2,10,7,4,6,5,4,1,8,3,6,2,9,0,1,2,7,7,2,"21 to 35","Female",708.7
"2021-02-21",5,4,5,5,10,10,10,0,2,5,2,5,1,8,10,1,1,10,5,5,"21 to 35","Female",652.2
"2021-02-21",4,1,5,4,8,10,3,2,2,8,3,10,5,8,0,3,2,6,2,5,"21 to 35","Female",690.6
"2021-02-21",2,2,10,4,8,8,8,3,1,6,2,7,2,8,4,1,2,4,1,10,"21 to 35","Male  ",698.5
"2021-02-21",5,1,8,7,6,8,4,1,1,6,4,8,8,7,3,3,2,6,1,4,"21 to 35","Male  ",701.9
"2021-02-21",5,1,5,10,9,10,8,5,2,7,8,5,7,8,0,1,2,10,7,8,"51 or more","Female",749.1
"2021-02-21",4,5,2,10,10,10,6,3,2,9,9,10,10,6,0,6,2,10,8,10,"51 or more","Female",731
"2021-02-21",2,4,5,10,10,10,5,0,1,10,2,8,4,8,0,1,2,4,7,9,"21 to 35","Female",712.3
"2021-02-22",2,3,1,0,0,2,0,0,1,4,0,8,0,7,10,4,2,0,0,6,"21 to 35","Male  ",584.6
"2021-02-22",1,1,2,2,6,10,3,1,1,3,8,9,10,8,0,4,1,2,1,8,"21 to 35","Male  ",666.6
"2021-02-22",3,3,5,10,5,5,7,1,1,5,2,1,1,6,10,3,2,1,2,10,"21 to 35","Female",645.9
"2021-02-22",5,3,0,9,4,2,3,5,1,2,2,9,2,8,0,3,2,4,1,6,"51 or more","Female",671.7
"2021-02-22",2,3,5,10,0,2,0,2,1,5,0,4,10,9,4,0,2,10,0,4,"21 to 35","Male  ",660.7
"2021-02-22",5,1,3,8,1,2,2,2,1,8,3,2,3,7,0,1,2,8,0,3,"51 or more","Female",666.7
"2021-02-22",2,0,10,7,4,2,3,3,1,3,0,8,0,6,0,3,2,3,1,3,"21 to 35","Female",660.9
"2021-02-23",1,2,3,6,6,1,5,1,1,7,2,3,2,8,0,5,1,5,6,7,"Less than 20","Female",641.6
"2021-02-23",0,2,5,4,3,1,3,0,1,6,4,2,10,7,0,0,2,4,4,5,"21 to 35","Male  ",654.8
"2021-02-23",5,2,4,3,6,8,2,3,2,6,5,4,5,7,10,6,2,6,2,6,"51 or more","Female",648.4
"2021-02-23",4,4,6,9,10,10,5,4,1,8,2,8,2,6,2,3,2,5,2,9,"51 or more","Female",708.5
"2021-02-23",3,1,4,2,4,5,2,2,1,6,2,5,3,7,0,2,2,5,2,4,"21 to 35","Female",660.5
"2021-02-23",3,3,4,5,2,3,3,5,2,9,2,1,10,8,0,6,2,2,1,4,"36 to 50","Female",644.6
"2021-02-23",3,3,4,2,6,7,10,3,1,5,5,8,5,7,10,5,2,10,8,2,"21 to 35","Female",683.2
"2021-02-23",4,4,5,6,10,10,1,5,1,6,3,10,2,6,0,2,2,4,4,4,"21 to 35","Female",698.7
"2021-02-23",3,3,1,6,5,6,4,2,1,4,3,8,10,7,9,4,2,5,2,7,"Less than 20","Female",664.5
"2021-02-23",1,3,1,2,4,2,1,0,1,2,2,2,0,9,10,1,2,2,0,10,"36 to 50","Female",600.8
"2021-02-23",1,5,5,2,10,10,4,4,1,9,3,7,0,6,10,5,2,2,0,0,"36 to 50","Female",636.9
"2021-02-23",3,1,5,4,6,10,8,5,2,7,3,6,5,6,5,1,2,5,10,7,"36 to 50","Male  ",699.6
"2021-02-23",1,0,2,6,4,6,5,2,2,4,3,1,5,9,7,1,2,3,3,6,"21 to 35","Male  ",639.7
"2021-02-24",4,1,0,5,6,5,2,0,1,3,1,1,1,8,10,1,1,5,1,9,"51 or more","Female",617.4
"2021-02-24",5,3,4,6,3,3,1,2,1,8,2,9,1,8,7,2,2,2,1,8,"51 or more","Female",658.1
"2021-02-24",5,2,10,10,10,5,8,5,1,3,3,10,2,7,0,1,2,10,4,10,"51 or more","Female",746.5
"2021-02-24",4,2,8,6,3,3,7,1,1,3,2,8,3,7,10,2,2,6,6,4,"36 to 50","Female",666.2
"2021-02-24",3,1,4,10,10,10,0,5,2,7,3,2,10,9,0,0,2,4,10,10,"51 or more","Female",721.5
"2021-02-24",3,3,6,10,10,2,10,5,2,8,5,6,3,7,2,2,2,6,2,6,"51 or more","Female",694.7
"2021-02-24",3,2,4,1,3,3,2,5,1,8,2,2,5,8,0,1,2,10,2,8,"51 or more","Male  ",680.5
"2021-02-24",4,3,4,4,2,8,1,0,1,4,1,8,1,6,0,2,2,3,2,7,"36 to 50","Female",650.7
"2021-02-24",1,4,6,8,9,8,7,5,1,8,6,5,8,5,10,2,1,8,4,3,"36 to 50","Female",677.1
"2021-02-24",3,3,1,2,1,4,3,1,1,4,1,8,0,8,3,2,1,2,1,10,"21 to 35","Female",618.8
"2021-02-24",3,2,4,3,1,2,5,0,1,8,1,10,0,7,0,2,2,6,0,3,"21 to 35","Female",649.6
"2021-02-24",1,5,2,1,0,3,2,0,2,2,2,1,0,4,0,1,1,0,0,5,"36 to 50","Male  ",550.3
"2021-02-24",2,4,4,4,4,6,5,2,1,3,4,3,5,5,8,5,1,8,3,2,"21 to 35","Female",618.9
"2021-02-24",1,5,1,1,0,3,0,0,2,2,1,1,0,4,0,1,1,1,0,3,"36 to 50","Male  ",541.8
"2021-02-24",3,5,2,2,2,1,4,5,2,3,2,5,7,9,10,0,1,7,3,7,"36 to 50","Male  ",615
"2021-02-25",3,4,4,10,10,6,2,5,1,8,2,6,10,6,0,2,2,8,4,10,"51 or more","Male  ",720
"2021-02-25",2,4,0,5,0,2,3,0,1,4,2,5,5,7,10,10,2,3,5,10,"21 to 35","Female",609.5
"2021-02-25",4,1,4,10,10,6,0,1,1,6,8,10,5,7,0,1,2,10,7,10,"51 or more","Female",734.6
"2021-02-25",4,4,2,8,7,10,8,3,2,7,9,7,7,8,0,2,2,10,7,8,"36 to 50","Female",720.6
"2021-02-25",1,3,5,10,5,10,5,5,2,5,6,8,10,6,5,3,2,5,10,5,"51 or more","Female",696.6
"2021-02-25",5,0,10,5,7,6,8,5,1,7,3,9,2,8,0,0,2,8,5,10,"21 to 35","Female",748.2
"2021-02-25",5,4,0,4,7,7,2,5,2,9,4,10,0,7,5,1,2,2,2,9,"51 or more","Female",664.9
"2021-02-25",2,5,3,3,7,4,5,4,1,4,4,2,6,7,7,9,2,7,8,10,"Less than 20","Female",658.2
"2021-02-25",5,0,9,7,3,4,5,2,1,10,7,9,10,9,10,1,2,10,3,9,"36 to 50","Male  ",731.4
"2021-02-25",2,1,6,6,10,5,6,5,1,8,2,9,5,8,0,1,2,10,4,10,"51 or more","Male  ",734.6
"2021-02-25",1,3,10,4,3,5,3,5,2,5,2,1,0,10,0,5,2,3,3,5,"36 to 50","Female",639.9
"2021-02-26",3,2,5,10,10,10,10,4,1,9,4,8,4,6,0,1,2,10,4,5,"21 to 35","Male  ",740.8
"2021-02-26",2,4,2,10,5,9,2,4,1,6,3,3,5,8,0,5,2,5,3,4,"36 to 50","Female",672.2
"2021-02-26",3,4,6,4,4,7,3,3,2,8,4,5,2,5,0,5,2,5,5,5,"21 to 35","Female",651.6
"2021-02-26",2,5,0,2,3,4,0,5,2,1,1,2,3,5,0,0,1,1,2,1,"21 to 35","Female",577.9
"2021-02-26",3,1,5,5,0,2,1,1,1,2,1,8,3,10,3,1,2,3,0,2,"21 to 35","Female",639.6
"2021-02-26",4,2,6,4,3,4,3,4,1,8,1,7,5,7,0,2,2,1,4,2,"21 to 35","Female",674.5
"2021-02-26",5,5,10,4,2,10,3,5,1,3,2,10,0,6,0,1,1,10,2,4,"36 to 50","Male  ",674.9
"2021-02-27",5,4,2,4,10,5,2,5,1,3,8,10,3,6,10,1,2,8,9,7,"36 to 50","Male  ",697
"2021-02-27",2,3,2,3,2,1,0,0,2,8,1,4,3,7,1,5,2,9,1,10,"36 to 50","Male  ",619.5
"2021-02-27",3,1,8,4,2,7,3,5,2,2,3,2,5,6,4,1,2,10,2,1,"21 to 35","Male  ",654.6
"2021-02-27",3,1,10,3,6,10,1,5,2,7,1,8,0,6,0,4,2,10,4,10,"36 to 50","Female",693.2
"2021-02-27",3,2,6,2,5,3,3,5,2,5,0,4,4,8,0,1,2,3,2,7,"51 or more","Female",653.7
"2021-02-27",2,1,2,7,2,2,2,0,1,10,10,3,3,9,0,1,2,10,6,10,"21 to 35","Female",694.5
"2021-02-27",5,3,10,2,5,4,0,2,1,5,1,10,1,7,5,4,2,9,1,5,"36 to 50","Female",664.9
"2021-02-27",2,5,4,4,6,5,5,4,2,2,5,2,5,7,0,3,2,7,7,6,"36 to 50","Female",654.8
"2021-02-27",5,5,5,5,10,10,10,2,1,10,5,5,5,10,5,5,1,5,10,10,"21 to 35","Male  ",707
"2021-02-27",1,2,2,8,10,10,4,5,1,9,1,10,1,8,0,5,2,4,1,1,"21 to 35","Female",687.2
"2021-02-28",3,1,1,7,5,10,2,1,1,4,5,10,2,7,2,1,1,10,5,5,"51 or more","Female",676.8
"2021-02-28",4,4,10,8,5,4,5,5,2,7,3,9,10,7,0,3,2,10,3,10,"51 or more","Female",714
"2021-02-28",4,3,4,7,4,5,7,2,2,7,8,2,5,7,3,3,2,6,6,2,"21 to 35","Female",665
"2021-02-28",2,1,2,7,10,10,10,0,2,7,6,6,2,7,0,5,2,4,8,8,"36 to 50","Male  ",689.6
"2021-02-28",4,4,0,3,4,10,2,2,1,4,1,10,4,6,4,2,2,5,4,1,"36 to 50","Female",652.8
"2021-02-28",3,1,10,10,10,10,10,5,2,9,8,8,5,6,2,1,1,10,8,8,"51 or more","Female",739.1
"2021-02-28",4,5,8,6,10,10,5,4,1,2,2,8,5,7,0,3,2,8,6,5,"36 to 50","Female",708.7
"2021-02-28",1,3,6,5,4,5,4,2,1,9,4,3,3,6,10,2,2,8,7,4,"36 to 50","Female",658.2
"2021-02-28",3,2,6,7,4,4,2,1,2,6,5,5,4,6,4,1,1,3,1,5,"36 to 50","Male  ",626.3
"2021-02-28",2,3,2,4,3,7,4,4,2,7,1,10,2,8,2,0,2,2,1,3,"36 to 50","Female",646.4
"2021-02-28",3,4,3,4,5,5,2,5,1,8,6,7,0,6,2,4,2,6,2,7,"51 or more","Female",670.9
"2021-03-01",1,3,3,6,6,4,8,4,2,7,1,2,2,8,4,3,2,8,1,4,"21 to 35","Male  ",643.1
"2021-03-01",5,4,3,2,8,3,10,5,2,8,2,10,2,7,0,6,1,2,6,8,"51 or more","Male  ",661.5
"2021-03-01",3,2,5,10,8,10,2,3,2,10,8,10,10,8,0,4,2,5,6,6,"36 to 50","Female",721.2
"2021-03-01",3,3,7,7,10,2,10,5,2,10,3,2,5,8,0,2,1,10,8,10,"21 to 35","Female",699.2
"2021-03-01",1,3,0,4,8,2,1,0,2,1,2,3,1,3,10,7,1,7,6,2,"21 to 35","Female",560.7
"2021-03-01",5,3,10,10,10,10,4,2,1,7,4,10,5,9,0,3,2,10,8,8,"21 to 35","Female",752
"2021-03-01",0,5,5,6,0,0,0,0,1,3,0,1,0,6,10,10,2,2,0,10,"21 to 35","Male  ",567.7
"2021-03-01",3,4,5,4,7,10,5,2,1,8,3,4,0,8,0,4,2,3,2,8,"36 to 50","Male  ",674.1
"2021-03-01",3,3,5,8,10,10,6,2,1,7,3,4,1,8,0,3,2,4,2,6,"36 to 50","Male  ",691.1
"2021-03-01",5,3,1,7,9,5,5,5,1,3,5,10,10,6,4,6,2,8,1,7,"36 to 50","Female",702.1
"2021-03-01",2,1,3,3,9,10,10,3,2,7,9,10,10,6,9,1,2,5,6,6,"36 to 50","Female",703.8
"2021-03-01",1,5,0,1,0,2,0,5,1,2,0,1,3,9,10,1,2,5,0,1,"21 to 35","Female",588.7
"2021-03-01",0,2,4,2,10,3,6,4,1,0,4,7,0,8,0,1,2,2,0,7,"21 to 35","Female",659.4
"2021-03-01",1,5,2,7,3,3,1,2,1,3,1,4,0,10,6,5,2,4,1,3,"21 to 35","Female",609.9
"2021-03-01",5,5,0,2,3,10,7,2,2,5,0,3,10,8,0,7,2,4,1,7,"21 to 35","Male  ",643.3
"2021-03-01",1,5,6,7,6,4,3,5,1,2,2,5,5,6,0,5,2,4,3,10,"21 to 35","Female",665.4
"2021-03-02",5,1,6,7,10,5,7,5,2,8,2,6,5,8,0,1,2,8,7,10,"51 or more","Female",727.2
"2021-03-02",2,3,1,3,4,4,1,1,2,6,2,5,5,6,6,0,1,2,2,5,"51 or more","Male  ",597.4
"2021-03-02",4,4,10,7,10,10,8,5,2,7,2,7,10,8,3,6,2,10,3,4,"36 to 50","Female",712.1
"2021-03-02",3,2,2,3,6,7,8,4,1,6,7,10,10,8,5,3,2,7,8,7,"36 to 50","Female",719.5
